timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538058887760,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058887766,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058887773,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058887780,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058887789,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058887799,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538058887811,14,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,13,0,1
1538058887825,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058887837,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058887847,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058887854,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058887864,5,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,5,0,1
1538058887870,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058887877,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058887886,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058887893,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058887902,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058887913,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058887920,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058887928,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058887936,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,2
1538058887947,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058887954,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058887962,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058887970,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058887981,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058887988,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058887995,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,1
1538058888005,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888012,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888020,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,2
1538058888032,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058888042,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,3
1538058888050,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,2
1538058888061,20,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,19,0,1
1538058888081,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888089,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888096,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888102,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058888109,13,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,13,0,2
1538058888122,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888132,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888139,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888151,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538058888163,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888169,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888176,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058888186,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888195,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888201,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888208,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888215,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058888226,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,1
1538058888236,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888244,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058888255,5,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,5,0,1
1538058888261,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888267,13,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,7
1538058888280,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888287,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058888294,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888301,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,0
1538058888307,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058888319,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888327,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888334,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058888346,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888353,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058888362,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,1
1538058888371,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058888382,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888388,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888396,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888405,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888413,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888420,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888428,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888434,14,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,14,0,2
1538058888448,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888456,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058888464,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,0
1538058888473,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888482,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888489,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,2
1538058888501,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,1
1538058888511,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,2
1538058888522,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,3
1538058888534,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888543,16,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,15,0,1
1538058888559,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058888569,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058888575,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058888583,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058888590,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888597,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888606,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888614,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058888624,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888633,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058888640,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058888647,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888655,22,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,21,0,11
1538058888677,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888686,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058888695,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888704,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538058888717,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888725,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058888735,16,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,15,0,4
1538058888752,39,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,38,0,31
1538058888791,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058888800,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058888807,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058888815,26,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,25,0,1
1538058888841,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,3
1538058888848,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058888857,16,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,15,0,11
1538058888873,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,5,0,1
1538058888882,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058888893,15,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,15,0,2
1538058888908,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,1
1538058888919,13,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,13,0,6
1538058888932,13,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,13,0,2
1538058888945,14,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,13,0,3
1538058888959,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058888970,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,1
1538058888979,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,1
1538058888989,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058889001,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,3
1538058889011,30,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538058889042,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058889054,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889061,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058889069,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889077,40,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058889118,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,5,0,1
1538058889124,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889130,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058889139,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,0
1538058889147,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,3
1538058889155,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,2
1538058889168,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058889179,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058889194,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889200,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889208,17,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,16,0,1
1538058889226,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058889233,15,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,14,0,3
1538058889248,15,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,15,0,3
1538058889263,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058889273,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889280,22,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,21,0,9
1538058889302,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058889313,28,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,28,0,2
1538058889341,17,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,17,0,2
1538058889358,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889364,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058889374,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058889381,22,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,22,0,16
1538058889403,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058889410,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058889417,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538058889425,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889431,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889438,18,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,17,0,5
1538058889457,5,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,5,0,1
1538058889463,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889470,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058889479,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058889486,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058889499,14,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,14,0,8
1538058889513,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058889522,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889529,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889536,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058889543,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538058889555,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058889562,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,10,0,2
1538058889572,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889578,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058889585,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889591,18,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,18,0,11
1538058889609,11,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538058889621,19,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,19,0,1
1538058889640,25,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,25,0,1
1538058889665,45,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,44,0,8
1538058889710,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,3
1538058889720,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058889729,10,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,2
1538058889739,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,1
1538058889749,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889755,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,9,0,1
1538058889764,9,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889773,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,2
1538058889780,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889786,6,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538058889793,12,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538058889805,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889812,7,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,7,0,2
1538058889819,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,2
1538058889827,8,HTTP Request,200,,Spike 2-101,text,true,,2827,139,1,1,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
